id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-14774,2021-03-02,000001,Vente,161500,5374,,CRS MENTOR BLASCO,0095,05560,05177,Vars,05,,,05177000AA0113,,,4,20.29,,,,,,,,,1,2,Appartement,20,1,,,,,,6.6827,44.577017
2021-14774,2021-03-02,000001,Vente,161500,5374,,CRS MENTOR BLASCO,0095,05560,05177,Vars,05,,,05177000AA0113,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.6827,44.577017
2021-14775,2021-02-18,000001,Vente,86000,5528,,COTE CHAUDE,B059,05200,05046,Embrun,05,,,05046000AN0550,,,151,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.477079,44.553858
2021-14775,2021-02-18,000001,Vente,86000,7046,,COTE CHAUDE,B059,05200,05046,Embrun,05,,,05046000AN0550,,,38,,7,27.7,,,,,,,2,2,Appartement,27,1,,,,,,6.477079,44.553858
2021-14776,2021-02-18,000001,Vente,45000,5164,,PRE DES LAGIERS,B107,05200,05098,Les Orres,05,,,05098000AB0054,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.553773,44.490014
2021-14776,2021-02-18,000001,Vente,45000,5164,,PRE DES LAGIERS,B107,05200,05098,Les Orres,05,,,05098000AB0054,,,32,19.06,,,,,,,,,1,2,Appartement,19,1,,,,,,6.553773,44.490014
2021-14776,2021-02-18,000001,Vente,45000,5164,,PRE DES LAGIERS,B107,05200,05098,Les Orres,05,,,05098000AB0054,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.553773,44.490014
2021-14777,2021-03-05,000001,Vente,255000,5528,,RUE DU PIED DU BOIS,0135,05600,05065,Guillestre,05,,,05065000AI0251,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.665775,44.660195
2021-14777,2021-03-05,000001,Vente,255000,5528,,RUE DU PIED DU BOIS,0135,05600,05065,Guillestre,05,,,05065000AI0251,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.665775,44.660195
2021-14777,2021-03-05,000001,Vente,255000,5528,,RUE DU PIED DU BOIS,0135,05600,05065,Guillestre,05,,,05065000AI0251,,,14,,3,71.09,,,,,,,2,2,Appartement,59,3,,,,,,6.665775,44.660195
2021-14778,2021-02-26,000001,Vente,121000,14,B,PL DU CDT DUMONT,0043,05130,05170,Tallard,05,,,05170000AB0139,,,2,73.9,,,,,,,,,1,2,Appartement,75,4,,,,,,6.054407,44.461828
2021-14779,2021-03-15,000001,Vente,215000,5591,F,GIRARD MOURET,B065,05260,05004,Ancelle,05,,,050040000A0878,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,391,6.17236,44.632013
2021-14779,2021-03-15,000001,Vente,215000,,,GIRARD MOURET,B065,05260,05004,Ancelle,05,,,050040000A0880,,,,,,,,,,,,,0,,,,,L,landes,,,253,6.172087,44.631794
2021-14780,2021-03-05,000001,Vente,3500,,,LE PLUS BAS FLACHY,B063,05300,05070,Laragne-Montéglin,05,,,050700000G0452,,,,,,,,,,,,,0,,,,,T,terres,,,647,5.804145,44.320303
2021-14780,2021-03-05,000001,Vente,3500,,,LE PLUS BAS FLACHY,B063,05300,05070,Laragne-Montéglin,05,,,050700000G0452,,,,,,,,,,,,,0,,,,,J,jardins,,,468,5.804145,44.320303
2021-14781,2021-03-03,000001,Vente,200000,106,,IMP DU ROUSSIN,0185,05300,05178,Ventavon,05,,,051780000B0544,,,,,,,,,,,,,0,1,Maison,92,3,S,sols,,,225,5.903315,44.377037
2021-14781,2021-03-03,000001,Vente,200000,106,,IMP DU ROUSSIN,0185,05300,05178,Ventavon,05,,,051780000B0620,,,,,,,,,,,,,0,,,,,T,terres,,,328,5.903382,44.377184
2021-14781,2021-03-03,000001,Vente,200000,,,LE ROUSSI,B045,05300,05178,Ventavon,05,,,051780000B0622,,,,,,,,,,,,,0,,,,,P,prés,,,358,5.903384,44.377046
2021-14781,2021-03-03,000001,Vente,200000,,,LE ROUSSI,B045,05300,05178,Ventavon,05,,,051780000B0623,,,,,,,,,,,,,0,,,,,P,prés,,,89,5.903209,44.377135
2021-14781,2021-03-03,000001,Vente,200000,,,LE ROUSSI,B045,05300,05178,Ventavon,05,,,051780000B0654,,,,,,,,,,,,,0,,,,,T,terres,,,100,5.903589,44.377229
2021-14781,2021-03-03,000001,Vente,200000,,,LE ROUSSI,B045,05300,05178,Ventavon,05,,,051780000B0656,,,,,,,,,,,,,0,,,,,P,prés,,,55,5.903632,44.377135
2021-14782,2021-03-10,000001,Vente,305100,7,,CHE DU SERRE,0223,05200,05046,Embrun,05,,,05046000AP0028,,,,,,,,,,,,,0,1,Maison,52,3,S,sols,,,374,6.496083,44.575603
2021-14783,2021-03-11,000001,Vente,106000,5429,,LA TARTARASSE,B114,05290,05110,Puy-Saint-Vincent,05,,,051100000F2413,,,58,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,6.480463,44.81866
2021-14783,2021-03-11,000001,Vente,106000,5429,,LA TARTARASSE,B114,05290,05110,Puy-Saint-Vincent,05,,,051100000F2413,,,46,56.83,,,,,,,,,1,4,Local industriel. commercial ou assimilé,54,0,,,,,,6.480463,44.81866
2021-14784,2021-03-12,000001,Vente,73425,5610,,MERLETTE,B202,05170,05096,Orcières,05,,,05096000AD0212,,,101,,170,26.68,,,,,,,2,4,Local industriel. commercial ou assimilé,30,0,,,,,,6.327594,44.697248
2021-14785,2021-03-13,000001,Vente,41000,,,LE BOURGET,B036,05230,05040,Chorges,05,,,050400000A1865,,,,,,,,,,,,,0,,,,,S,sols,,,307,6.297368,44.562341
2021-14785,2021-03-13,000001,Vente,41000,,,LE BOURGET,B036,05230,05040,Chorges,05,,,050400000A1871,,,,,,,,,,,,,0,,,,,P,prés,,,7,6.297382,44.562517
2021-14785,2021-03-13,000001,Vente,41000,,,LE BOURGET,B036,05230,05040,Chorges,05,,,050400000A1875,,,,,,,,,,,,,0,,,,,P,prés,,,163,6.297347,44.562448
2021-14786,2021-03-10,000001,Vente en l'état futur d'achèvement,190000,,,LES EYSSAGNIERES,B025,05000,05061,Gap,05,,,05061000BV1572,,,11,62.23,,,,,,,,,1,,,,,,,,,,6.045159,44.54111
2021-14786,2021-03-10,000001,Vente en l'état futur d'achèvement,190000,,,LES EYSSAGNIERES,B025,05000,05061,Gap,05,,,05061000BV1572,,,19,,,,,,,,,,1,,,,,,,,,,6.045159,44.54111
2021-14786,2021-03-10,000001,Vente en l'état futur d'achèvement,190000,,,LES EYSSAGNIERES,B025,05000,05061,Gap,05,,,05061000BV1572,,,52,,,,,,,,,,1,,,,,,,,,,6.045159,44.54111
2021-14787,2021-03-13,000001,Vente en l'état futur d'achèvement,151400,,,LES EYSSAGNIERES,B025,05000,05061,Gap,05,,,05061000BV1572,,,16,41.86,,,,,,,,,1,,,,,,,,,,6.045159,44.54111
2021-14787,2021-03-13,000001,Vente en l'état futur d'achèvement,151400,,,LES EYSSAGNIERES,B025,05000,05061,Gap,05,,,05061000BV1572,,,48,,,,,,,,,,1,,,,,,,,,,6.045159,44.54111
2021-14788,2021-02-25,000001,Vente,171000,5,,RUE DE LA DURANCE,0055,05100,05085,Montgenèvre,05,,,05085000AB0570,,,17,,2,36.86,,,,,,,2,2,Appartement,37,3,,,,,,6.720978,44.93121
2021-14788,2021-02-25,000001,Vente,171000,5,,RUE DE LA DURANCE,0055,05100,05085,Montgenèvre,05,,,05085000AB0570,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.720978,44.93121
2021-14789,2021-03-10,000001,Vente,475780,5016,,LES BOUTEILS,B008,05200,05111,Puy-Sanières,05,,,05111000ZK0138,,,,,,,,,,,,,0,2,Appartement,51,3,S,sols,,,2160,6.431879,44.558717
2021-14789,2021-03-10,000001,Vente,475780,5016,,LES BOUTEILS,B008,05200,05111,Puy-Sanières,05,,,05111000ZK0138,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2160,6.431879,44.558717
2021-14789,2021-03-10,000001,Vente,475780,5016,,LES BOUTEILS,B008,05200,05111,Puy-Sanières,05,,,05111000ZK0138,,,,,,,,,,,,,0,2,Appartement,120,6,S,sols,,,2160,6.431879,44.558717
2021-14789,2021-03-10,000001,Vente,475780,5016,,LES BOUTEILS,B008,05200,05111,Puy-Sanières,05,,,05111000ZK0138,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,2160,6.431879,44.558717
2021-14790,2021-03-18,000001,Vente,47000,5051,,RUE DU ROURE,0078,05140,05019,La Beaume,05,,,050190000A0556,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,104,5.635645,44.553284
2021-14790,2021-03-18,000001,Vente,47000,,,DEVENT VILLE,B036,05140,05019,La Beaume,05,,,050190000E0547,,,,,,,,,,,,,0,,,,,T,terres,,,7540,5.631678,44.550906
2021-14791,2021-03-18,000001,Vente,208200,,,LE SERRE,B228,05100,05174,Val-des-Prés,05,,,051740000E0687,,,,,,,,,,,,,0,,,,,S,sols,,,30,6.678214,44.949889
2021-14791,2021-03-18,000001,Vente,208200,5132,,LE SERRE,B228,05100,05174,Val-des-Prés,05,,,051740000E0688,,,,,,,,,,,,,0,2,Appartement,60,1,S,sols,,,120,6.678081,44.949849
2021-14791,2021-03-18,000001,Vente,208200,5132,,LE SERRE,B228,05100,05174,Val-des-Prés,05,,,051740000E0688,,,,,,,,,,,,,0,2,Appartement,237,6,S,sols,,,120,6.678081,44.949849
2021-14792,2021-03-01,000001,Vente,49910,5237,,LES MAISONNETTES,B074,05290,05110,Puy-Saint-Vincent,05,,,051100000B3788,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.48176,44.835173
2021-14792,2021-03-01,000001,Vente,49910,5237,,LES MAISONNETTES,B074,05290,05110,Puy-Saint-Vincent,05,,,051100000B3788,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.48176,44.835173
2021-14792,2021-03-01,000001,Vente,49910,5237,,LES MAISONNETTES,B074,05290,05110,Puy-Saint-Vincent,05,,,051100000B3788,,,84,27.6,,,,,,,,,1,2,Appartement,26,1,,,,,,6.48176,44.835173
2021-14793,2021-03-05,000001,Vente,112750,14,,RUE DU CENTRE,0380,05000,05061,Gap,05,,,05061000CO0202,,,2,,,,,,,,,,1,2,Appartement,50,3,,,,,,6.078855,44.559072
2021-14794,2021-03-16,000001,Vente,2200,,,LES THOMAS,B057,05100,05093,Névache,05,,,050930000E1232,,,,,,,,,,,,,0,,,,,T,terres,,,781,6.662311,45.000049
2021-14794,2021-03-16,000001,Vente,2200,,,CHARBONNEAUX,B138,05100,05093,Névache,05,,,050930000E1612,,,,,,,,,,,,,0,,,,,P,prés,,,409,6.661635,45.004573
2021-14794,2021-03-16,000001,Vente,2200,,,CHARBONNEAUX,B138,05100,05093,Névache,05,,,050930000E1644,,,,,,,,,,,,,0,,,,,P,prés,,,136,6.661742,45.005048
2021-14794,2021-03-16,000001,Vente,2200,,,CHARBONNEAUX,B138,05100,05093,Névache,05,,,050930000E1667,,,,,,,,,,,,,0,,,,,T,terres,,,328,6.661829,45.00569
2021-14794,2021-03-16,000001,Vente,2200,,,CHARBONNEAUX,B138,05100,05093,Névache,05,,,050930000E1696,,,,,,,,,,,,,0,,,,,P,prés,,,345,6.661061,45.006168
2021-14795,2021-03-12,000001,Vente,11000,,,LE CLOTET,B033,05100,05183,Villar-Saint-Pancrace,05,,,051830000D0256,,,,,,,,,,,,,0,,,,,L,landes,,,1955,6.633794,44.868444
2021-14796,2021-03-12,000001,Vente,20000,,,LA VIGNETTE,B291,05100,05023,Briançon,05,,,050230000E0101,,,,,,,,,,,,,0,,,,,T,terres,,,815,6.614805,44.878939
2021-14797,2021-03-12,000001,Vente,92800,,,LA PRAYA,B098,05100,05085,Montgenèvre,05,,,05085000AB0160,,,,,,,,,,,,,0,,,,,T,terres,,,232,6.726799,44.932731
2021-14798,2021-03-12,000001,Vente,70550,12,,GR GRANDE RUE,0400,05100,05023,Briançon,05,,,05023000AP0118,,,4,42,,,,,,,,,1,2,Appartement,43,2,,,,,,6.644003,44.900255
2021-14799,2021-03-18,000001,Vente,87420,111,B,CHE DU PRE LA PIERRE,0780,05220,05079,Le Monêtier-les-Bains,05,,,05079000AK0683,,,52,,,,,,,,,,1,2,Appartement,31,2,,,,,,6.537306,44.964705
2021-14800,2021-03-17,000001,Vente,76020,5177,,CHE DES ECOLES,0250,05240,05161,La Salle-les-Alpes,05,,,05161000AE0101,,,,,,,,,,,,,0,1,Maison,40,1,S,sols,,,22,6.572156,44.944854
2021-14801,2021-03-19,000001,Vente,117000,16,,HAM DE CHAMANDRIN,B342,05100,05023,Briançon,05,,,050230000E0277,,,2,,,,,,,,,,1,2,Appartement,69,3,,,,,,6.618436,44.880622
2021-14802,2021-03-12,000001,Vente,100000,,,CLOT LACHAUP,B249,05250,05139,Dévoluy,05,,,051390020B0498,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,305,5.894811,44.693532
2021-14802,2021-03-12,000001,Vente,100000,,,CLOT LACHAUP,B249,05250,05139,Dévoluy,05,,,051390020B0519,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,95,5.894956,44.69348
2021-14803,2021-03-22,000001,Vente,15000,5284,,SERRE BOREL,B138,05260,05004,Ancelle,05,,,05004000AA0094,,,163,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.207664,44.619751
2021-14804,2021-03-15,000001,Vente,220000,5,,RUE DU PELVOUX,1613,05000,05061,Gap,05,,,05061000BV0993,,,1,99.75,,,,,,,,,1,2,Appartement,100,4,,,,,,6.045759,44.538761
2021-14804,2021-03-15,000001,Vente,220000,5,,RUE DU PELVOUX,1613,05000,05061,Gap,05,,,05061000BV0993,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.045759,44.538761
2021-14805,2021-03-09,000001,Vente,630.4,,,BLACHIERE,B023,05120,05006,L'Argentière-la-Bessée,05,,,050060000C1465,,,,,,,,,,,,,0,,,,,P,prés,,,1140,6.544422,44.788648
2021-14805,2021-03-09,000001,Vente,630.4,,,FAVETTE,B065,05120,05006,L'Argentière-la-Bessée,05,,,050060000C1807,,,,,,,,,,,,,0,,,,,T,terres,,,180,6.544741,44.786273
2021-14805,2021-03-09,000001,Vente,630.4,,,FAVETTE,B065,05120,05006,L'Argentière-la-Bessée,05,,,050060000C1808,,,,,,,,,,,,,0,,,,,L,landes,,,256,6.545002,44.786161
2021-14806,2021-03-10,000001,Vente,1700,,,VILLE,B174,05120,05006,L'Argentière-la-Bessée,05,,,050060000D0326,,,,,,,,,,,,,0,,,,,L,landes,,,250,6.544519,44.78434
2021-14807,2021-03-05,000001,Vente,228000,5971,,AU ROCHAS,B110,05100,05085,Montgenèvre,05,,,050850000A0336,,,20,,6,43.61,,,,,,,2,2,Appartement,43,2,,,,,,6.716037,44.932425
2021-14807,2021-03-05,000001,Vente,228000,5971,,AU ROCHAS,B110,05100,05085,Montgenèvre,05,,,050850000A0336,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.716037,44.932425
2021-14808,2021-03-01,000001,Vente,232720,,,LA TUILERIE,B198,05400,05179,Veynes,05,,,05179000AR0142,,,,,,,,,,,,,0,,,,,S,sols,,,58,5.830343,44.535191
2021-14808,2021-03-01,000001,Vente,232720,,,LA TUILERIE,B198,05400,05179,Veynes,05,,,05179000AR0512,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,77,5.830453,44.535234
2021-14808,2021-03-01,000001,Vente,232720,,,LA TUILERIE,B198,05400,05179,Veynes,05,,,05179000AR0513,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,370,5.830447,44.535151
2021-14808,2021-03-01,000001,Vente,232720,12,,RUE DE LA TUILERIE,0151,05400,05179,Veynes,05,,,05179000AR0529,,,,,,,,,,,,,0,1,Maison,153,4,S,sols,,,912,5.830262,44.535073
2021-14809,2021-03-11,000001,Vente,132500,5146,,PRA PREMIER,B186,05100,05174,Val-des-Prés,05,,,051740000E1219,,,1,55.36,,,,,,,,,1,2,Appartement,56,3,,,,,,6.675782,44.95178
2021-14810,2021-03-16,000001,Vente,68000,,,LES RIBIERES,B044,05260,05029,Chabottes,05,,,05029000ZD0251,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,839,6.175658,44.653012
2021-14811,2021-03-24,000001,Vente,82300,,,LES CELLETTES,B017,05230,05017,La Bâtie-Neuve,05,,,050170000C1558,,,,,,,,,,,,,0,,,,,L,landes,,,536,6.237875,44.571981
2021-14811,2021-03-24,000001,Vente,82300,,,LES CELLETTES,B017,05230,05017,La Bâtie-Neuve,05,,,050170000C1559,,,,,,,,,,,,,0,,,,,L,landes,,,529,6.23848,44.572042
2021-14812,2021-03-19,000002,Vente,1350,,,EYRETTE ET RUINE,B053,05330,05133,Saint-Chaffrey,05,,,05133000AB1332,,,,,,,,,,,,,0,,,,,L,landes,,,9,6.592533,44.936486
2021-14813,2021-03-11,000001,Vente,124000,20,,CHE DU VIADUC,2275,05000,05061,Gap,05,,,05061000BV1130,,,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.043087,44.537254
2021-14813,2021-03-11,000001,Vente,124000,20,,CHE DU VIADUC,2275,05000,05061,Gap,05,,,05061000BV1130,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.043087,44.537254
2021-14813,2021-03-11,000001,Vente,124000,20,,CHE DU VIADUC,2275,05000,05061,Gap,05,,,05061000BV1130,,,38,62.36,,,,,,,,,1,2,Appartement,61,3,,,,,,6.043087,44.537254
2021-14814,2021-03-19,000001,Vente,88000,7,,AV RENE FROGER,0700,05100,05023,Briançon,05,,,05023000AL0372,,,104,29.82,,,,,,,,,1,2,Appartement,30,2,,,,,,6.630723,44.897202
2021-14815,2021-03-15,000001,Vente,320,,,LE PAROIR,B189,05120,05151,Saint-Martin-de-Queyrières,05,,,051510000A4917,,,,,,,,,,,,,0,,,,,L,landes,,,320,6.577896,44.855644
2021-14816,2021-03-18,000001,Vente,130000,,,SERRE SERRET,B193,05250,05139,Dévoluy,05,,,051390000L0909,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,346,5.898086,44.690398
2021-14817,2021-03-24,000001,Vente,249625,,,RES LES MARMOTTONS,A097,05560,05177,Vars,05,,,05177000AB0135,,,10,1.85,44,55,,,,,,,2,2,Appartement,55,3,,,,,,6.685595,44.567726
2021-14818,2021-03-19,000001,Vente,274100,45,,IMP DU SERRE,0500,05330,05133,Saint-Chaffrey,05,,,05133000AA0232,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.591102,44.937924
2021-14818,2021-03-19,000001,Vente,274100,45,,IMP DU SERRE,0500,05330,05133,Saint-Chaffrey,05,,,05133000AA0232,,,1,56.55,,,,,,,,,1,2,Appartement,54,2,,,,,,6.591102,44.937924
2021-14819,2021-03-04,000001,Vente,299000,5068,,PRA ROUMIOU,B051,05200,05108,Puy-Saint-Eusèbe,05,,,05108000AB0050,,,,,,,,,,,,,0,1,Maison,36,3,S,sols,,,1495,6.412384,44.559993
2021-14820,2021-03-26,000001,Vente,238800,,,LE PAVILLON,B215,05230,05040,Chorges,05,,,05040000AD0118,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,10,6.276507,44.543111
2021-14820,2021-03-26,000001,Vente,238800,6055,,LE PAVILLON,B215,05230,05040,Chorges,05,,,05040000AD0688,,,,,,,,,,,,,0,1,Maison,79,4,S,sols,,,990,6.276486,44.542946
2021-14821,2021-03-19,000001,Vente,150000,,,LE CHAZELET,B038,05320,05063,La Grave,05,,,05063000AD0244,,,,,,,,,,,,,0,,,,,S,sols,,,115,6.284429,45.054385
2021-14822,2021-03-30,000001,Vente,380000,8,,RUE MAUZAN,1420,05000,05061,Gap,05,,,05061000AK0124,,,,,,,,,,,,,0,1,Maison,160,5,S,sols,,,483,6.084617,44.569959
2021-14823,2021-03-25,000001,Vente,98000,5163,,JEAN DE L AMOUR,B103,05400,05087,Montmaur,05,,,05087000ZN0116,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,1000,5.890122,44.562412
2021-14823,2021-03-25,000001,Vente,98000,5163,,JEAN DE L AMOUR,B103,05400,05087,Montmaur,05,,,05087000ZN0116,,,,,,,,,,,,,0,1,Maison,105,5,P,prés,,,3166,5.890122,44.562412
2021-14824,2021-03-25,000001,Vente,60000,,,LA BLACHE,B024,05230,05040,Chorges,05,,,050400000A0480,,,,,,,,,,,,,0,,,,,S,sols,,,133,6.303846,44.558151
2021-14824,2021-03-25,000001,Vente,60000,,,LES JURIANS,B186,05230,05040,Chorges,05,,,050400000A0704,,,,,,,,,,,,,0,,,,,S,sols,,,348,6.303527,44.558248
2021-14824,2021-03-25,000001,Vente,60000,,,LES JURIANS,B186,05230,05040,Chorges,05,,,050400000A1563,,,,,,,,,,,,,0,,,,,L,landes,,,8,6.303497,44.558237
2021-14825,2021-03-29,000001,Vente,201325,3,,CHEM DE L ORATOIRE,1532,05000,05061,Gap,05,,,05061000AK0201,,,44,66.18,,,,,,,,,1,2,Appartement,66,3,,,,,,6.086447,44.573082
2021-14825,2021-03-29,000001,Vente,201325,3,,CHEM DE L ORATOIRE,1532,05000,05061,Gap,05,,,05061000AK0201,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.086447,44.573082
2021-14825,2021-03-29,000001,Vente,201325,3,,CHEM DE L ORATOIRE,1532,05000,05061,Gap,05,,,05061000AK0201,,,82,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.086447,44.573082
2021-14826,2021-03-25,000001,Vente,7000,,,LES JURIANS,B186,05230,05040,Chorges,05,,,050400000A1562,,,,,,,,,,,,,0,,,,,L,landes,,,68,6.303434,44.558248
2021-14827,2021-03-26,000001,Vente,110000,5619,,MERLETTE,B202,05170,05096,Orcières,05,,,05096000AD0221,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.328131,44.696941
2021-14827,2021-03-26,000001,Vente,110000,5618,,MERLETTE,B202,05170,05096,Orcières,05,,,05096000AD0221,,,24,45.03,,,,,,,,,1,2,Appartement,45,3,,,,,,6.328131,44.696941
2021-14828,2021-03-19,000001,Vente,85000,22,,AV DE LA LIBERATION,0084,05120,05006,L'Argentière-la-Bessée,05,,,050060000E0977,,,,,,,,,,,,,0,1,Maison,119,6,S,sols,,,231,6.562816,44.795181
2021-14829,2021-03-16,000001,Vente,86130,,,RES TERRASSES DU SOLEIL D'OR,A385,05200,05098,Les Orres,05,,,050980000E2915,,,109,35.23,,,,,,,,,1,4,Local industriel. commercial ou assimilé,35,0,,,,,,6.55304,44.483803
2021-14830,2021-04-06,000001,Vente,59500,5404,,SUPER DEVOLUY,B230,05250,05139,Dévoluy,05,,,05139000AA0064,,,11,30.08,,,,,,,,,1,4,Local industriel. commercial ou assimilé,37,0,,,,,,5.930529,44.676114
2021-14831,2021-04-06,000001,Vente,5000,5196,,CLOT PEOUILLOUX,B029,05290,05110,Puy-Saint-Vincent,05,,,051100000C1225,,,228,,,,,,,,,,1,2,Appartement,16,1,,,,,,6.488151,44.81877
2021-14832,2021-03-15,000001,Vente,122326,5220,,LA JOUE DU LOUP,B322,05250,05139,Dévoluy,05,,,05139002AA0202,,,98,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.891729,44.689075
2021-14832,2021-03-15,000001,Vente,122326,5220,,LA JOUE DU LOUP,B322,05250,05139,Dévoluy,05,,,05139002AA0202,,,8,30.78,,,,,,,,,1,2,Appartement,31,2,,,,,,5.891729,44.689075
2021-14833,2021-03-29,000001,Vente,229400,32,,RTE DE GRENOBLE,0420,05100,05023,Briançon,05,,,05023000AI0057,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.636847,44.904277
2021-14833,2021-03-29,000001,Vente,229400,32,,RTE DE GRENOBLE,0420,05100,05023,Briançon,05,,,05023000AI0057,,,61,,71,,,,,,,,2,2,Appartement,54,3,,,,,,6.636847,44.904277
2021-14834,2021-03-17,000001,Vente,35000,5082,,RTE DES 3 ALPES,0250,05190,05115,Remollon,05,,,051150000A0385,,,1,,4,,5,,,,,,3,2,Appartement,52,2,,,,,,6.167441,44.46771
2021-14834,2021-03-17,000001,Vente,35000,5082,,RTE DES 3 ALPES,0250,05190,05115,Remollon,05,,,051150000A0385,,,4,,,,,,,,,,1,2,Appartement,78,3,,,,,,6.167441,44.46771
2021-14835,2021-04-06,000002,Vente,420,,,LE VILLAGE,B013,05260,05056,Forest-Saint-Julien,05,,,050560000A1113,,,,,,,,,,,,,0,,,,,P,prés,,,687,6.132765,44.644942
2021-14836,2021-03-18,000001,Vente,87500,5239,,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0182,,,129,24.1,,,,,,,,,1,2,Appartement,24,2,,,,,,6.635513,44.622887
2021-14836,2021-03-18,000001,Vente,87500,5239,,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0182,,,232,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.635513,44.622887
2021-14837,2021-03-30,000001,Vente,268750,,,IMP DES DAHLIAS,0725,05000,05061,Gap,05,,,05061000AK0276,,,2,112.85,,,,,,,,,1,1,Maison,105,5,,,,,,6.08753,44.572643
2021-14838,2021-03-18,000001,Vente,72000,4,,IMP DE BONNE,0203,05000,05061,Gap,05,,,05061000CR0081,,,28,,6,,,,,,,,2,2,Appartement,44,2,,,,,,6.083763,44.562464
2021-14839,2021-03-10,000001,Vente,51800,5209,,CLOT PEOUILLOUX,B029,05290,05110,Puy-Saint-Vincent,05,,,051100000C1154,,,57,,,,,,,,,,1,2,Appartement,30,2,,,,,,6.489031,44.818727
2021-14840,2021-03-12,000001,Vente,100000,,,BRUNISSARD,B060,05350,05007,Arvieux,05,,,050070000B1733,,,,,,,,,,,,,0,,,,,T,terres,,,204,6.729347,44.79207
2021-14840,2021-03-12,000001,Vente,100000,284,,RTE DES AYES,0045,05350,05007,Arvieux,05,,,050070000B1736,,,2,,,,,,,,,,1,2,Appartement,59,4,,,,,,6.729299,44.791948
2021-14841,2021-03-18,000001,Vente,388400,5170,,LES BOUTEILS,B008,05200,05111,Puy-Sanières,05,,,05111000ZK0164,,,,,,,,,,,,,0,1,Maison,112,4,S,sols,,,1117,6.429537,44.557593
2021-14842,2021-03-15,000001,Vente,408850,5068,,GROS,B036,05600,05052,Eygliers,05,,,050520000G0687,,,,,,,,,,,,,0,1,Maison,99,3,S,sols,,,110,6.670139,44.675514
2021-14842,2021-03-15,000001,Vente,408850,5326,,GROS,B036,05600,05052,Eygliers,05,,,050520000G0689,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,70,6.670053,44.675455
2021-14842,2021-03-15,000001,Vente,408850,5463,,GROS,B036,05600,05052,Eygliers,05,,,050520000G0690,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,50,6.669886,44.67554
2021-14842,2021-03-15,000001,Vente,408850,,,GROS,B036,05600,05052,Eygliers,05,,,050520000G0701,,,,,,,,,,,,,0,,,,,P,prés,,,243,6.669731,44.675429
2021-14842,2021-03-15,000001,Vente,408850,,,GROS,B036,05600,05052,Eygliers,05,,,050520000G0709,,,,,,,,,,,,,0,,,,,P,prés,,,540,6.670077,44.674875
